id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
10300-110,train-ut,656.090,664.750,8.660,"좁졍 잇당,"" ""ㅎ.- ㅎ.ㄴ사람, 잇당 또 나가불곡 들어오고 나가부럿닥 들어오곡 헙네다 경허난,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-111,train-ut,665.370,670.870,5.500,"""우리 ㅈ.ㄲ.ㅅ디 ㅈ.ㅂ졋당,"" ""이디, 하나 나가 불건 얼른,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-112,train-ut,671.440,675.290,3.850,"음... ""그레 대기형 헙센"" 허난야, 잘도 고마완야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-113,train-ut,676.150,682.450,6.300,"겡헨 이젠 할망 하르방이 간 아방두 스무 ㅇ..드레 살질 아니헷우꽈게, 일반실에,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-114,train-ut,683.410,686.070,2.660,"경허난 육짓사름덜은야, 첨",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-115,train-ut,686.640,689.220,2.580,"바닥바닥 죽는 에기가가 잇어도야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-116,train-ut,690.280,693.770,3.490,"잘 먹읍데다. 으음... 하근 거 #사르- 겨난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-117,train-ut,694.360,701.330,6.970,보호자가 잘 먹어사 애기 간호도 허곡 애기 얼굴도 강 보앙온덴. 간호허느녜.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-118,train-ut,701.840,704.920,3.080,"겐디 우리 제줏사름사 경헤 집네까게! 허난야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-119,train-ut,706.000,709.460,3.460,"닭도 해당 먹으멍, ㅅ.ㄻ아 먹고.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-120,train-ut,710.030,714.130,4.100,"음 그 안네서, 육짓사람덜은 갯-",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-121,test-id,716.100,724.190,8.090,"그거엔 헌 것도 좋아- 뭐헌 #생인고라 막, 그런 것도 사당, 겨난 반찬 헤놘 먹는 것이야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-122,train-ut,724.910,728.020,3.110,"요리 도리라! 게난 이젠,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-123,train-ut,728.690,731.370,2.680,"할망 하르방이 식당에 간 ㅎ.룬 먹고,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-124,train-ut,732.140,737.640,5.500,"이젠 ㅎ.룬 그 아지망안테, ""나 이디 실적도 몰르고"",",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-125,train-ut,738.150,745.350,7.200,"""어디 식당은 촞아보난"", ㅁ.ㄴ딱 거 화상환자만 주로 뭐 허는 디난야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-126,train-ut,745.980,748.120,2.140,멘짝 보신탕집게!,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-127,train-ut,748.780,751.560,2.780,으음... 쭈루러니 다 보신탕집.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-128,test-id,752.190,756.400,4.210,"""아유 식당은 촞아가젠 허난 어디가 식당인지도 몰르고,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-129,train-ut,757.060,760.890,3.830,"""우리 돈을 내놓으크메 고찌 부ㄸ져줍서"", 경허난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-130,train-ut,761.460,767.920,6.460,"아 그 애기어멍이야, 젋은 사람 이라게 ㅎ.ㄴ, 그때 당시 ㅎ.ㄴ 서른뎃 벢이 안됨이라 #경",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-131,train-ut,769.660,771.820,2.160,"""아이고..."", 경 허렌.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-132,train-ut,772.860,782.980,10.120,"겡헤언, ""돈은 이제 얼마나 내믄 되쿠궨"" 허난 ""이디서 얼마나 먹읍네껜"", ""우리 집이 ㅆ.ㄹ덜 앗엉",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-133,train-ut,782.980,785.330,2.350,"앗엉 늘 먹고 반찬만 사먹엄ㅅ이난,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-134,train-ut,786.220,794.390,8.170,"""아지망은 밥도 얼마나"" - 애기가 경허난 목더레 ㄴ.ㄹ아강 밥을 먹어집네까 겐디 뒈지고기 헹 찌게헌 것도 난 아니먹고,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-135,train-ut,795.120,798.880,3.760,"그자 아무게나 혼직 혼술 거려 먹으믄 말곡 허난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-136,train-ut,799.550,805.800,6.250,"할망 하르방이 뭐허난에, ""그자 삼천원만 줍서"" 허난, 이거 완전 공꺼 아니?",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-137,train-ut,806.560,816.930,10.370,"자리 잡아주고. 응. 아이고 겡헤언 일곱시에 멘네가곡 열두시에 가곡 다섯시에 멘네 가곡 헹 강 보믄,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-138,train-ut,817.470,820.240,2.770,"일룸 쓴 걸로 아들을 ㅊ.ㅈ주야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-139,train-ut,820.820,825.380,4.560,얼굴로 봐근 아덜 못 촞아. 얼굴 경허난 얼굴이,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-140,train-ut,825.900,829.450,3.550,"이만이 붓어부난야, 몰라, 겡헤언 간호원은, 경허믄,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-141,train-ut,830.810,833.770,2.960,이제 삼싯- 삼십분도,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-142,train-ut,834.500,839.070,4.570,"멘네시간이, 딱 게난 그 시간에 아이 멕이곡,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-143,train-ut,839.590,846.590,7.000,"얼마 먹은 거 # 멧 구람쯤 먹은 거 적곡, 가이 소변 본 거 받아다 비웁곡.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-144,train-ut,848.300,852.820,4.520,"막 ㄸ.ㅁ이 찰찰헤어. 멘네 그거 아이 밥 헌직 멕여주곡,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-145,train-ut,853.370,863.680,10.310,"데변은 받을 떼에, 그 변기로 허는 거난야, 신문 앗엉 갓당 신문 탁 ㄲ.ㄹ아근에, 받앙 ㅌ.ㄱ 덖어불믄, 대변",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-146,train-ut,864.000,869.080,5.080,"본 거를 몰라. 경헹 왕 허젱허믄야, ㄸ.ㅁ으로 몸 ㄱ.ㅁ앙 와.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-147,train-ut,870.260,876.710,6.450,"아요, 경헹 오믄, 밥생각이 납네까게. 경허믄 정심도 그자, 안먹어, 난. 먹어-",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-148,train-ut,877.280,884.920,7.640,"""아이고..."" 아덜을 강 봐오젱 허민 밥을 먹어야 하지 왜 밥을 안 먹엄써요 안 먹엄써요 해도,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-149,train-ut,885.430,890.230,4.800,"네려가지 아년 우리 하르방만 같이 멕여주렌 헤노난, 먹는디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-150,train-ut,891.530,895.270,3.740,"하- 간 나 한 열를, 열를 살안 잇인디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-151,train-ut,896.010,898.610,2.600,이제 부천에 일은,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-152,train-ut,899.300,901.300,2.000,둘 난 하르방이라게.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-153,train-ut,902.330,904.720,2.390,그 저 그 보이- 저 데기실에 온 거 아니?,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-154,train-ut,905.570,914.100,8.530,"이젠, 나가 ㅎ.ㄴ 열를을 넘어 살아가난, 이젠 주연이 되언. 주연이 뒛주. 그 하르방안티 이젠 가이 헤난 식으로,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-155,train-ut,915.170,919.980,4.810,"""아이고 어디서 왓우꽈"" 허난, 아이고 부천서 오과렌 허멍 아덜 조근 아덜이,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-156,train-ut,921.920,928.530,6.610,"이제 집 빌언 둘이가 일 허는 디 사는디, 아덜 침데에 누엇인디 술먹어부난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-157,train-ut,929.040,936.960,7.920,"침대에 눈 다런 사람 아덜은, 어떵 안- 벨로, 연기만 마셩 얼마 어떵 안허고,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-158,train-ut,937.840,947.220,9.380,"이녁 침대 내부러둰 알에 누어부난, 아... 연길 막 마셔부난 술먹어부난, 그것이 페더레 다 들어가부난 경 허난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-159,train-ut,949.800,952.440,2.640,# ### 세카망헙데다게 경헌디,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-160,train-ut,953.070,955.270,2.200,"아 이 하르방이,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-161,train-ut,955.850,960.540,4.690,"나도 그디서 #시게 해주난 게소주 #조케안티 빠다도렌 헤언 개소주 빠단,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-162,train-ut,961.240,966.630,5.390,"이제 아덜 멕이고. 이젠 사골 이젠 우리 시누이 #아덜- #-이엉 ㄸ.ㄹ이엉 사난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-163,train-ut,967.190,972.330,5.140,"가이네안테 부탁헨 이젠 사골도 ㅎ.꼼 딸려도 도렌 헨 그것도 헨 멕이고 허는디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-164,train-ut,973.210,977.200,3.990,"아 거 부천 하르방이, ""아이고 어멍",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-165,train-ut,977.780,982.710,4.930,"아방 죽어도 일은둘 나두룩 눈물 ㅎ.ㄴ번을 아니네어봐신디,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-166,train-ut,983.320,986.470,3.150,"""저 조근 아덜을 꼴은 보난 눈물로,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-167,train-ut,987.130,989.140,2.010,"""세월을 보네졈ㅅ우덴"" 허멍,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-168,train-ut,990.050,992.330,2.280,"""아이고"" ""이제 아저씨,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-169,train-ut,993.290,999.630,6.340,"""저 여관에야, 못간 강 이시믄 애기 죽는 줄도 몰르곡 전나를 잘 못 받느넨",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-170,train-ut,1000.170,1002.560,2.390,"영 영 헤주난 완 헤시난,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-171,train-ut,1003.150,1005.180,2.030,"""요레 머 헷다근에,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-172,train-ut,1005.830,1008.800,2.970,"""저 우리 면네 갈 떼랑 가찌 가곡,""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-173,train-ut,1009.350,1011.400,2.050,경 헙센 허난 막 고맙덴,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-174,train-ut,1012.260,1019.640,7.380,"이젠, 헌게, 거 자꾸야, 들어가곡 나오곡 들어가곡 나오곡 허데! 이 보호자 데기실이가, 경허난 이제,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-175,train-ut,1020.250,1026.230,5.980,"나 ㅈ.ㄲ.ㅅ디 자리가 남으난, 이젠, 그 어른 담뇨 갖어온거 확, 거,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-176,train-ut,1026.800,1030.750,3.950,"침덴 요 층층층층 놔진거라 그레 앗단 통 놓아 네멍,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-177,train-ut,1031.390,1035.600,4.210,"""여기 잇당 아이고 경허난 무신 걸 헨 왕 멕이믄 머헴ㅅ우꽈"" 허난 ,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-178,train-ut,1036.330,1038.980,2.650,"나 막 나도야 영 시겨주난에,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-179,train-ut,1039.600,1041.910,2.310,"""이제 사골, 개소주,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-180,train-ut,1042.600,1046.400,3.800,"빠고, 사골 딸려단 멕염ㅅ우덴"" 경혀난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-181,train-ut,1047.270,1049.940,2.670,"부천 이녁...-네 뭐허는디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-182,train-ut,1050.600,1056.150,5.550,"""개소주도 가믄 금방 빠올거고"" 것도 헤와진덴 헨야! 하르방,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-183,train-ut,1057.180,1061.600,4.420,"통 이만이 헌 것에 사골 딸리곡 개소주 빠고 헤언,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-184,train-ut,1062.110,1069.560,7.450,"둣날은 헤와젼, 아덜 면넨 강 보믄 아덜은 보닥보닥 다 죽어강 아이고 #아멩헤도게,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-185,train-ut,1070.100,1075.630,5.530,"""경헌디예,"" ""스무날 겅허단도 살아납데다, 조들질 맙서. 혀믄",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-186,train-ut,1076.170,1078.270,2.100,"살아납네다"" 허연 이젠,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-187,train-ut,1079.340,1083.760,4.420,"그거 개소주 빠온 건 나 ㄱ.ㄸ이 놓지 안혜수꽈?경헌디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-188,train-ut,1084.980,1091.570,6.590,"아이고 그거 갖엉가도 면네 갈 때 호나 앗엉간 멕이젱 헤도,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-189,train-ut,1092.310,1095.640,3.330,"넬- 아덜이 다 죽은 거겉이,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-190,train-ut,1096.340,1099.710,3.370,"그걸 네려가지 아녜언 먹지를 아녬ㅅ젱 경허난,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-191,train-ut,1100.640,1108.070,7.430,"""우선, 저어, 아지망네 애기도 멕입서, 이거 머 허지 말앙 멕입서"" 헤는디",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-192,train-ut,1109.060,1111.860,2.800,"아 이, 하르방이,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-193,train-ut,1112.590,1117.680,5.090,"ㅎ.ㄴ 삼일은 봐신디, 어, 나 오일 제만은,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-194,train-ut,1119.290,1126.500,7.210,"하르방이 못 봐. 육일날도 막 촞아댕겨봐도야, 하르방이 못 봐.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-195,train-ut,1128.490,1131.930,3.440,"이젠 중- 에- 거 중환자실에가 간호원이,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-196,train-ut,1132.520,1137.190,4.670,"""야"", 영영 헤네, 이제, 이젠 이름은 잊어분디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-197,train-ut,1137.800,1141.180,3.380,"""아이고 그 사람야, 죽언 갓우께게!""",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-198,train-ut,1142.300,1147.190,4.890,"응... 아이고 경하난야, 그 하르방 전나번노라도 적엉놔둘건디.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-199,test-id,1149.260,1155.350,6.090,부천이엔 말만 들었주 뮈신 전니번노를 들어바졋우까 뭐헷수까 헌 거게! 으응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-200,train-ut,1155.990,1164.470,8.480,"개소주여, 저, 기냥 사골 아니야, 꼬리탕을 헤왓입데다게, 비싼걸로 에기 멕영,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-201,train-ut,1165.010,1172.410,7.400,"날- 뭘, 응. 살려보젠. ""어멍 아방 죽은 떼도 눈물 아니난디 이 아덜 이추룩 허난 눈물이 나졈ㅅ우덴"" 허멍",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-202,train-ut,1173.200,1179.090,5.890,"아이 ㄱ.른디, 아 그걸 우리 애길 멕이난야, 전화 한통이라도 해야 할건디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-203,train-ut,1179.750,1183.200,3.450,"이 날이 지금야, 그거 가심에예,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-204,train-ut,1183.970,1187.040,3.070,막 멕혀졍! 게. ## #####,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10300-205,train-ut,1188.810,1191.370,2.560,아이고... 어이그... 느 와나지난 소변도 안나왐-,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10301-000,train-ut,4.630,7.630,3.000,무신거게 불러보코 뭐,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10301-001,train-ut,9.310,11.890,2.580,저어 에,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
